,married,race,loan_decision,occupancy,loan_amount,applicant_income,num_units,num_dependants,self_employed,monthly_income,purchase_price,liquid_assets,mortage_payment_history,consumer_credit_history,filed_bankruptcy,property_type,gender
986,false,white,approve,1,73,30,1,1,false,2527,91.0,47.0,2,1,false,1,female
987,false,white,reject,1,69,22,1,0,false,2000,107.0,49.0,3,2,false,2,male
988,false,white,approve,1,149,53,1,0,false,1829,160.0,14.0,2,1,false,2,male
989,false,white,approve,1,100,53,1,0,false,2925,125.0,58.0,2,1,false,1,female
990,false,hispan,approve,1,135,65,1,0,false,3762,150.0,65.0,2,1,false,2,female
991,false,black,reject,1,104,52,2,0,false,2400,115.0,32.0,2,2,true,2,female
992,true,white,reject,1,110,48,1,0,false,2431,116.0,5.0,2,6,true,1,male
993,false,white,approve,1,480,240,1,0,false,20233,600.0,340.0,2,1,false,1,male
994,false,white,approve,1,150,312,1,4,true,26000,190.0,58.0,3,2,false,2,male
995,true,white,approve,1,185,110,1,2,false,7667,210.0,11.0,2,1,false,2,male
996,true,white,reject,1,160,120,3,2,false,4912,178.0,37.0,3,2,false,3,male
997,true,white,approve,1,240,95,1,0,false,4600,294.0,37.0,2,2,false,2,male
998,true,white,approve,1,120,69,1,3,false,4072,255.0,59.0,2,5,false,2,male
999,false,white,approve,1,84,36,1,0,false,2917,120.0,210.0,1,1,false,2,female
1000,true,white,approve,1,115,56,1,1,false,3423,170.0,32.1,1,2,false,2,male
1001,false,white,approve,1,111,64,1,0,false,2927,140.0,40.0,2,2,false,2,male
1002,true,white,approve,1,43,91,1,1,false,4960,288.0,53.0,1,1,false,2,male
1003,false,white,approve,1,56,30,1,0,false,2507,75.0,16.0,2,1,false,1,female
1004,true,white,reject,1,131,69,1,2,false,2500,146.0,15.0,2,2,false,2,male
1005,true,white,approve,1,144,68,1,2,true,5746,210.0,69.0,1,1,false,2,male
1006,false,hispan,reject,1,65,32,1,0,false,2918,68.0,15.2,2,5,false,2,female
1007,false,black,approve,1,180,52,2,0,false,3146,189.9,4.4,2,5,true,3,male
1008,true,white,approve,1,289,116,1,1,false,4916,445.0,161.0,1,1,false,2,male
1009,true,white,approve,1,235,120,1,0,true,5000,275.0,7.0,2,6,false,1,male
1010,true,white,approve,1,91,51,1,1,true,3200,130.0,52.0,2,1,false,1,male
1011,true,white,approve,1,242,127,1,0,false,7250,305.0,180.0,1,1,false,2,male
1012,true,white,approve,1,70,36,2,1,false,2980,120.0,3.0,2,2,false,3,male
1013,true,white,approve,1,143,61,1,2,false,5128,189.0,40.0,1,1,false,2,male
1014,true,white,approve,1,187,184,1,4,false,15312,577.0,627.0,1,1,false,2,male
1015,true,white,approve,1,160,79,1,2,false,3958,215.0,24.0,2,2,false,2,male
1016,true,white,approve,1,140,300,1,0,true,25000,190.0,388.0,2,1,false,2,male
1017,true,white,approve,1,170,174,1,2,false,14500,526.8,435.5,2,1,false,2,male
1018,true,white,approve,1,132,50,1,3,false,4000,180.0,4.0,1,2,false,2,male
1019,true,white,approve,1,90,49,1,0,false,2083,115.0,24.0,2,4,false,1,male
1020,true,white,approve,1,28,35,1,0,false,3016,31.0,141.0,2,1,false,1,female
1021,true,white,reject,1,159,56,1,0,false,2473,180.0,10.0,2,1,false,2,male
1022,true,white,approve,1,280,125,1,0,false,4940,350.0,71.0,2,1,false,2,male
1023,true,white,approve,1,290,135,1,0,false,5334,362.0,108.0,1,2,false,2,male
1024,true,white,approve,1,165,87,1,0,false,4334,227.0,127.0,2,1,false,2,male
1025,true,white,approve,1,110,52,1,2,false,4358,195.0,15.0,1,1,false,2,male
1026,true,white,approve,2,151,120,1,2,true,15771,188.0,145.0,1,1,false,2,male
1027,true,white,approve,1,136,65,2,0,true,5400,170.0,116.0,2,2,false,3,male
1028,true,white,approve,1,111,57,1,1,false,3399,123.0,24.0,2,1,false,2,male
1029,true,white,approve,1,65,29,1,0,false,1000,219.5,164.0,1,1,false,2,male
1030,true,white,approve,1,348,136,2,1,false,11318,435.0,1203.0,2,1,false,3,male
1031,false,white,approve,1,137,72,1,0,false,3333,152.0,19.3,2,5,false,2,male
1032,true,white,approve,1,120,45,1,2,false,3717,133.5,28.2,1,3,false,2,male
1033,true,white,approve,1,88,48,1,0,false,2058,98.0,14.0,2,1,false,1,male
1034,true,white,approve,1,106,35,1,1,false,2493,115.615,18.79,2,1,false,1,male
1035,false,white,approve,1,75,38,2,0,false,2513,130.0,78.5,2,1,false,3,male
1036,false,white,approve,1,103,51,1,0,false,4354,114.0,17.1,2,2,false,2,male
1037,false,white,approve,1,142,58,1,0,false,2407,217.0,19.0,2,1,false,2,male
1038,false,black,approve,1,98,60,1,1,false,2430,130.0,54.8,1,1,false,2,.
1039,true,white,approve,1,173,98,1,1,false,4000,188.0,24.0,2,1,false,2,female
1040,false,white,approve,1,112,42,1,1,false,3541,174.0,94.0,3,5,false,2,female
1041,false,white,approve,1,162,90,1,0,false,3975,180.0,65.0,2,1,false,2,male
1042,true,white,approve,1,150,131,1,3,false,10166,415.0,443.0,2,3,false,2,male
1043,true,hispan,approve,1,135,42,3,0,false,4483,150.0,18.2,2,1,false,3,male
1044,true,white,approve,1,150,75,1,2,false,4521,230.0,15.0,1,1,false,1,male
1045,false,black,approve,1,168,56,1,0,false,2679,179.0,12.0,2,1,false,2,male
1046,true,white,approve,1,117,54,1,2,false,3300,175.0,25.0,1,1,false,2,male
1047,true,white,reject,2,155,120,2,1,true,10000,180.0,30.0,3,2,false,3,male
1048,true,white,approve,1,115,55,1,0,false,2400,144.0,36.0,2,1,false,1,male
1049,false,black,approve,1,83,35,1,0,false,2917,83.0,0.76,2,1,false,1,female
1050,true,white,approve,1,124,54,1,3,false,4342,155.0,41.0,2,1,false,2,male
1051,true,white,approve,1,140,62,1,2,false,3601,220.0,100.0,1,1,false,2,male
1052,false,white,approve,1,132,74,1,0,false,3166,165.0,8.0,1,1,false,2,female
1053,true,white,approve,1,235,110,1,2,false,9167,650.0,55.0,1,1,true,2,male
1054,true,white,approve,1,135,157,1,0,false,13083,192.0,339.0,2,2,false,2,male
1055,true,black,approve,1,248,141,1,1,false,8724,310.0,51.0,2,6,false,2,male
1056,true,white,approve,1,336,143,1,2,false,7874,420.0,81.0,2,2,false,2,male
1057,false,white,approve,1,112,39,3,0,false,3209,140.0,135.0,2,2,false,1,female
1058,true,white,approve,1,155,71,1,2,false,5908,287.0,64.0,1,1,false,2,male
1059,true,white,approve,1,132,51,1,1,false,4333,165.0,84.52,2,1,false,2,female
1060,true,white,approve,1,239,72,1,0,true,2732,260.0,63.0,2,2,false,1,male
1061,false,white,reject,1,96,48,1,0,false,4083,120.0,52.0,2,2,false,1,male
1062,true,white,approve,1,300,180,1,7,false,15000,430.0,273.0,2,1,false,1,male
1063,true,white,approve,1,137,56,1,0,false,2600,152.0,27.0,2,5,false,2,female
1064,true,white,approve,1,376,211,1,1,true,8666,470.0,445.9,1,6,false,2,male
1065,false,white,approve,1,130,59,1,0,false,4917,130.0,9.6,4,2,true,1,male
1066,true,black,reject,1,180,77,1,2,false,3785,240.0,102.0,1,5,false,2,male
1067,true,black,approve,1,128,56,1,3,false,2654,142.0,22.0,1,5,false,2,male
1068,true,hispan,approve,1,65,24,1,2,false,2750,165.0,108.8,2,2,false,2,.
1069,true,white,approve,1,102,49,1,3,false,4072,170.0,4.0,1,1,false,2,male
1070,true,white,approve,1,113,48,1,0,false,1970,146.0,53.0,2,1,false,2,male
1071,true,black,approve,1,144,72,1,1,false,4788,175.0,24.0,2,1,false,2,male
1072,false,white,approve,1,204,77,2,0,false,7376,260.0,19.0,1,3,false,3,female
1073,true,black,approve,1,113,51,1,0,false,4241,125.0,29.0,2,1,false,2,female
1074,true,white,approve,1,412,153,1,1,false,10000,515.0,124.0,2,1,false,2,male
1075,false,white,approve,1,179,78,3,0,false,3584,223.0,68.0,2,5,false,3,female
1076,true,white,approve,1,130,108,1,0,false,5917,261.0,104.0,1,1,false,2,male
1077,true,white,approve,1,138,57,1,0,false,4471,146.0,20.0,2,1,true,2,male
1078,true,white,approve,1,130,86,1,0,false,4750,163.0,192.0,2,1,false,1,male
1079,true,white,approve,1,184,96,1,0,true,5818,245.0,39.0,2,5,true,1,male
1080,false,black,approve,1,116,71,1,0,true,5833,144.0,33.0,3,2,false,2,male
1081,true,white,approve,1,203,101,1,0,false,6158,226.0,26.0,3,5,false,2,male
1082,true,white,approve,1,200,107,1,0,true,7250,250.0,74.0,1,5,false,2,male
1083,true,white,reject,1,110,29,1,0,false,4333,180.0,85.0,1,2,false,2,female
1084,false,white,approve,1,67,30,1,0,false,2500,74.0,19.8,2,1,false,2,female
1085,false,black,approve,1,145,54,1,0,false,2170,150.0,50.0,2,2,false,2,female
1086,true,white,approve,1,137,122,1,2,false,3250,195.0,14.0,1,1,false,2,male
1087,true,white,approve,1,114,48,1,1,false,4796,119.5,9.0,2,1,true,2,male
1088,false,white,approve,1,119,65,2,0,false,5389,132.0,27.0,2,1,false,1,female
1089,true,white,approve,1,126,182,2,0,false,10833,168.0,62.0,1,2,false,3,male
1090,true,white,approve,1,132,60,1,0,false,2362,146.5,27.7,2,2,false,2,.
1091,false,white,approve,1,185,110,1,0,false,9167,275.0,25.0,2,6,false,1,female
1092,true,white,approve,1,152,100,1,2,false,7215,250.0,24.6,1,3,false,2,male
1093,true,black,reject,1,115,43,2,0,false,2000,144.0,5.0,2,1,false,3,male
1094,false,white,approve,1,117,69,1,1,false,4384,130.0,32.0,2,1,false,2,male
1095,false,white,approve,1,98,35,1,0,false,2935,146.0,30.0,2,1,false,2,male
1096,true,white,reject,1,104,32,1,2,false,2540,130.0,31.0,2,6,true,2,male
1097,false,black,approve,1,71,34,1,0,false,2833,79.0,16.0,2,6,false,1,male
1098,true,white,approve,1,490,796,1,0,false,63337,1535.0,1600.0,2,5,false,2,male
1099,true,white,approve,1,88,40,1,0,true,1900,110.0,24.0,2,1,false,1,male
1100,true,white,approve,1,182,139,1,1,true,9833,282.0,121.0,2,1,false,2,male
1101,false,white,approve,1,114,52,1,0,false,1699,124.0,9.0,2,1,false,2,male
1102,true,white,approve,1,108,104,1,0,true,8706,156.0,89.0,1,3,false,2,male
1103,true,white,approve,1,70,110,1,1,true,5503,90.0,172.0,1,1,false,1,male
1104,true,white,approve,1,90,41,1,3,false,2855,101.0,17.0,2,1,false,2,male
1105,true,white,approve,1,160,79,1,2,false,6650,310.0,108.0,1,2,false,2,male
1106,true,white,approve,1,130,55,1,1,false,2493,156.0,33.0,1,2,false,2,male
1107,true,white,approve,1,160,71,1,1,true,5250,256.0,122.0,4,1,false,3,male
1108,true,white,approve,1,100,58,1,0,false,3016,125.0,31.4,2,1,false,2,male
1109,true,white,approve,1,176,85,4,2,true,2500,220.0,46.0,2,1,false,3,male
1110,false,hispan,reject,1,161,22,3,3,false,1830,99.0,3.204,2,4,false,3,female
1111,false,white,approve,1,71,49,1,0,false,4160,116.5,81.63,2,1,false,1,female
1112,true,black,reject,1,173,52,2,3,false,2647,185.0,11.0,2,1,false,3,male
1113,false,white,reject,1,46,28,1,0,false,2378,61.0,9.0,1,2,false,1,female
1114,true,white,approve,1,108,66,1,0,false,3159,138.0,38.0,2,2,false,2,female
1115,false,hispan,approve,1,78,666,1,0,false,1937,86.0,10.0,2,1,false,1,female
1116,true,white,approve,1,158,69,3,1,false,4554,210.0,42.0,2,6,true,3,male
1117,false,white,approve,1,90,45,1,0,false,3750,123.0,16.0,2,5,false,1,female
1118,true,white,approve,1,140,82,1,2,true,6862,175.0,53.0,2,1,false,2,male
1119,false,white,approve,1,45,21,1,0,false,1776,51.0,7.0,2,4,false,1,male
1120,true,white,approve,1,123,60,1,0,false,2613,137.0,23.0,2,6,false,2,male
1121,true,white,approve,1,187,144,1,0,false,7500,235.0,45.58,2,1,false,2,male
1122,true,white,approve,1,187,91,1,1,false,4960,288.0,53.0,1,1,false,2,male
1123,true,white,approve,1,74,38,1,3,false,3173,78.0,40.0,2,1,false,2,male
1124,false,white,approve,1,177,89,1,0,false,2438,197.0,116.0,2,1,false,2,male
1125,true,white,approve,1,125,71,1,2,false,2583,226.0,132.0,2,1,false,2,male
1126,true,white,approve,1,160,59,1,0,false,2499,188.0,50.0,1,2,false,2,male
1127,true,black,reject,1,152,43,3,1,false,3523,160.0,44.0,2,5,false,3,male
1128,true,white,approve,1,126,48,1,2,false,3083,241.0,28.0,1,1,false,2,male
1129,true,white,approve,1,280,167,1,1,true,13916,350.0,106.0,3,1,false,2,male
1130,false,white,approve,1,88,21,1,0,true,10000,109.9,67.1,2,1,false,1,male
1131,true,white,approve,1,121,51,1,2,false,4330,134.0,17.0,2,1,false,2,male
1132,true,black,approve,1,240,105,1,2,false,5434,300.0,24.61,1,3,false,2,male
1133,true,white,approve,1,105,47,1,2,false,1776,230.0,12.3,3,1,false,2,male
1134,true,white,approve,1,259,131,1,0,false,6333,288.0,31.0,2,2,false,2,male
1135,true,white,approve,1,187,107,1,0,false,2625,218.0,29.0,2,2,false,2,male
1136,true,white,approve,1,228,101,1,0,false,9083,285.0,159.8,1,1,false,2,male
1137,false,white,approve,1,308,158,1,0,false,8750,385.0,527.0,1,1,false,2,male
1138,true,white,approve,1,95,57,1,3,false,2666,190.0,3.3,1,5,false,2,male
1139,true,white,reject,1,105,67,1,0,true,5500,151.0,3.0,1,3,false,1,female
1140,true,white,approve,1,130,33,1,0,false,2423,175.0,72.0,2,2,false,1,female
1141,false,white,approve,1,116,46,1,0,false,3813,129.0,26.0,2,1,false,1,female
1142,false,white,approve,1,64,49,1,0,false,4003,79.0,55.0,2,1,false,1,male
1143,true,white,approve,1,94,56,1,0,false,3699,195.0,37.0,1,2,false,2,male
1144,false,white,approve,1,85,100,1,0,false,2707,120.0,165.0,2,1,false,1,female
1145,true,white,approve,1,146,50,1,1,false,3074,160.0,36.0,2,1,false,2,male
1146,true,white,approve,1,165,138,1,2,false,8333,316.5,100.2,1,1,false,2,male
1147,false,white,approve,1,180,84,2,0,false,3335,225.0,54.0,2,1,false,3,male
1148,true,hispan,reject,1,67,72,1,1,false,3875,96.0,38.0,2,1,false,1,male
1149,false,white,approve,1,80,53,1,0,false,4213,125.0,107.0,2,1,false,2,female
1150,true,white,approve,1,228,123,2,2,false,4532,285.0,209.0,2,1,false,3,male
1151,true,hispan,approve,1,98,50,1,1,false,2264,163.0,95.0,2,2,false,2,female
1152,true,white,approve,1,180,77,1,3,false,5463,275.0,18.0,1,2,false,2,male
1153,true,hispan,approve,1,270,116,1,2,false,7965,360.0,168.3,1,1,false,2,male
1154,true,white,approve,1,288,105,1,0,false,6750,320.0,241.0,1,3,false,2,male
1155,true,white,reject,1,100,56,1,0,false,3000,112.0,13.0,2,5,false,1,male
1156,true,white,approve,1,132,73,1,1,false,3321,132.0,3.35,2,1,false,2,male
1157,true,white,approve,1,200,101,1,3,false,5167,250.0,27.0,1,5,false,2,male
1158,false,white,approve,1,81,58,1,1,false,4723,101.0,10.0,1,6,false,2,female
1159,true,white,approve,1,170,70,1,1,false,5678,255.0,37.0,1,1,false,2,male
1160,false,white,approve,1,61,41,1,0,false,3445,68.0,4.0,2,1,false,1,female
1161,false,white,approve,1,61,37,1,0,false,3056,76.0,44.0,2,5,false,1,female
1162,false,white,approve,1,100,43,1,1,false,2038,138.0,106.0,1,2,false,2,male
1163,true,hispan,approve,1,125,67,1,3,false,3500,156.0,38.0,2,1,false,2,male
1164,false,white,approve,1,55,27,1,0,false,2362,172.0,85.2,2,1,false,2,female
1165,false,white,reject,1,200,93,2,0,false,5333,250.0,28.0,2,6,true,3,male
1166,true,black,approve,1,272,95,1,2,true,8420,340.0,18.0,1,1,false,2,male
1167,true,white,approve,1,236,104,1,2,false,5000,295.0,16.5,1,1,false,2,male
1168,true,white,approve,1,153,70,1,1,false,4333,175.0,21.0,2,1,false,2,female
1169,true,white,approve,1,150,65,1,4,true,5384,189.0,79.0,1,1,false,2,male
1170,true,black,approve,1,137,59,1,2,false,2232,152.0,46.0,1,1,false,2,male
1171,true,white,approve,1,100,65,1,0,false,3250,125.0,8.0,2,1,false,2,male
1172,true,white,approve,1,130,85,1,0,false,4750,185.5,89.9,1,1,false,2,male
1173,false,white,approve,1,150,72,1,0,false,5708,230.0,169.0,2,1,false,2,male
1174,true,white,approve,1,257,84,1,2,false,4708,285.0,17.0,1,2,true,2,male
1175,true,white,approve,1,95,72,1,0,false,3013,109.0,29.0,2,4,false,1,male
1176,true,white,approve,1,130,81,1,0,false,4405,130.0,2.57,2,1,false,1,male
1177,false,white,approve,1,141,82,1,0,true,6822,176.0,61.0,1,2,false,1,male
1178,false,white,approve,1,133,74,3,0,false,6216,167.0,73.0,2,1,false,3,male
1179,true,white,approve,1,160,52,1,1,false,4315,209.0,19.0,1,1,false,2,male
1180,true,white,approve,1,118,44,2,0,false,3754,124.0,3.0,1,6,true,3,male
1181,true,white,approve,1,150,49,2,0,false,2914,275.0,139.0,2,5,false,2,male
1182,true,white,approve,1,138,54,1,0,false,1986,172.0,109.0,2,1,false,2,male
1183,true,white,approve,1,118,62,1,0,false,2747,167.9,15.5,2,2,false,2,male
1184,false,white,approve,1,96,30,1,0,false,2500,129.0,34.0,2,1,false,1,male
1185,false,white,reject,1,124,56,1,0,false,5124,165.0,55.0,3,6,false,1,male
1186,false,white,approve,1,100,68,1,0,false,3550,170.0,4.9,2,3,false,2,female
1187,true,white,approve,1,175,55,1,1,false,6325,278.0,130.3,1,1,false,2,male
1188,true,white,reject,1,570,300,1,0,false,19730,765.0,669.0,1,6,true,3,male
1189,true,hispan,approve,1,212,84,1,0,false,7830,235.0,71.0,1,6,false,2,male
1190,true,hispan,approve,1,99,44,2,0,false,4014,110.0,13.8,2,4,false,3,male
1191,false,white,approve,2,55,189,1,0,true,15759,55.0,171.0,1,1,false,1,female
1192,true,hispan,approve,1,212,80,1,1,true,3507,265.0,49.7,2,1,true,2,male
1193,true,white,approve,1,95,98,1,0,false,4566,118.0,10.0,1,1,false,1,male
1194,true,white,approve,1,155,63,1,2,false,5185,193.0,47.0,2,1,false,2,male
1195,false,white,approve,1,120,54,1,0,false,4472,168.25,15.0,2,2,false,2,male
1196,true,white,approve,1,110,41,1,3,false,2264,160.0,10.0,2,1,false,2,male
1197,false,white,approve,1,70,43,1,0,false,3544,88.0,24.0,2,1,false,2,female
1198,true,white,approve,1,380,188,1,2,true,9323,484.0,93.0,1,1,false,2,male
1199,true,black,approve,1,230,234,1,3,true,17500,287.0,161.0,1,3,true,1,male
1200,true,white,approve,1,79,62,1,0,false,2639,104.9,54.3,2,6,false,1,male
1201,true,white,approve,2,145,57,1,0,false,2333,245.0,118.0,1,1,false,2,male
1202,false,white,reject,1,111,56,1,1,false,3062,124.0,22.0,2,5,false,2,male
1203,false,white,approve,1,102,67,1,0,false,2875,107.0,18.0,2,1,false,1,female
1204,false,white,approve,1,155,41,1,0,false,1767,124.0,142.0,2,1,false,1,female
1205,true,white,approve,1,125,71,1,1,false,3747,193.0,78.0,1,1,false,2,male
1206,false,white,approve,1,110,51,1,0,false,2764,137.0,155.0,2,1,false,2,female
1207,true,white,approve,1,75,65,1,2,false,3817,97.5,57.1,2,1,false,1,male
1208,true,white,approve,1,120,666,1,0,false,4817,162.0,783.0,2,1,false,2,male
1209,true,white,approve,1,108,52,1,0,false,2166,113.0,9.0,2,1,false,1,male
1210,true,white,approve,1,77,120,1,0,false,9000,378.0,51.0,1,1,false,2,male
1211,true,white,approve,1,153,61,1,0,false,3208,239.0,0.0,2,1,false,2,male
1212,false,white,approve,1,60,67,1,0,false,10000,160.0,141.0,1,1,false,1,female
1213,false,white,approve,1,119,63,1,0,false,2084,125.0,52.0,1,1,false,1,female
1214,true,white,approve,1,200,153,1,2,true,12700,295.0,102.8,2,1,false,2,male
1215,false,white,approve,1,110,35,1,0,false,2940,152.0,55.0,2,1,false,2,male
1216,true,white,approve,1,130,276,1,5,false,8750,173.0,488.0,1,2,false,2,male
1217,true,white,approve,1,171,87,1,0,true,4005,189.9,3.9,2,1,false,2,male
1218,false,white,approve,1,171,86,1,0,false,7091,213.0,55.0,2,1,false,1,male
1219,false,white,approve,1,168,50,3,0,true,4170,210.0,24.0,1,1,false,3,male
1220,true,white,approve,1,130,51,1,0,false,4310,230.0,65.0,1,1,false,2,male
1221,false,white,approve,1,71,37,1,0,false,3069,89.0,38.0,2,1,true,1,male
1222,true,white,approve,1,130,65,1,2,false,5391,203.0,68.0,1,3,false,2,male
1223,true,white,approve,1,128,70,1,0,false,3333,160.0,80.0,2,3,false,2,male
1224,true,white,approve,1,115,54,1,0,false,2610,115.0,1000000.0,2,1,false,2,male
1225,true,white,approve,1,79,39,1,2,false,3249,195.0,138.5,2,6,false,2,male
1226,false,white,approve,1,296,120,1,0,false,5941,370.0,84.0,1,1,false,2,male
1227,true,white,approve,1,132,28,1,0,false,5849,132.0,8.0,1,1,false,2,male
1228,false,white,approve,1,156,72,1,0,false,6000,195.0,17.0,1,2,false,1,female
1229,true,white,approve,1,50,29,1,2,false,2165,180.0,40.0,2,1,false,2,male
1230,true,white,approve,1,146,66,1,2,false,3571,225.0,12.0,1,1,false,2,male
1231,false,white,approve,1,128,86,1,0,true,7167,170.0,108.0,2,2,false,2,male
1232,false,white,approve,1,58,30,1,0,false,2534,98.0,68.0,2,1,false,1,female
1233,true,white,reject,1,100,55,1,2,false,4566,125.0,42.0,2,1,false,2,male
1234,false,white,approve,1,113,44,1,1,false,3667,113.0,235.0,2,1,false,2,male
1235,true,white,approve,1,105,39,1,0,false,3282,115.0,1000000.0,1,2,false,2,male
1236,false,white,approve,1,132,45,1,0,false,2346,144.0,24.55,2,1,false,2,male
1237,true,white,approve,1,149,68,1,0,false,3500,157.0,25.1,2,1,false,2,male
1238,true,white,approve,1,338,136,1,0,false,11300,488.0,23.0,1,2,false,2,male
1239,false,white,approve,1,60,38,2,2,false,3144,150.0,228.0,2,1,false,1,female
1240,true,white,reject,1,86,74,1,0,false,3010,108.0,38.0,1,6,false,1,male
1241,true,white,approve,1,136,57,1,0,false,2333,170.0,64.0,2,5,false,2,male
1242,true,hispan,approve,1,80,35,1,2,false,2896,100.0,28.0,2,1,false,2,male
1243,true,white,approve,1,244,115,1,3,false,9600,305.0,181.0,2,1,false,2,male
1244,true,white,approve,1,204,59,1,2,false,4350,279.0,19.0,2,1,false,2,male
1245,false,white,approve,1,110,78,1,0,false,2333,158.0,69.0,2,1,false,2,male
1246,true,white,approve,1,155,80,1,1,false,3883,204.0,29.0,1,1,false,2,male
1247,true,white,approve,2,125,54,3,0,false,5488,178.0,39.0,1,1,false,3,male
1248,false,white,approve,1,72,34,1,1,false,2873,90.0,5.4,2,1,false,1,female
1249,false,white,approve,1,142,61,1,0,false,7254,178.0,23.0,2,1,false,1,female
1250,false,white,reject,1,152,61,1,1,false,5062,190.0,40.0,2,1,false,2,female
1251,false,black,approve,1,90,35,1,0,false,2881,100.0,3.0,2,3,false,1,female
1252,false,white,approve,1,185,146,1,3,false,9167,330.0,106.8,1,2,false,2,male
1253,false,white,reject,1,187,666,1,2,true,5184,260.0,83.0,2,5,false,2,female
1254,false,black,approve,1,74,31,1,0,false,2545,84.0,26.0,1,6,true,1,female
1255,false,white,approve,1,148,64,1,0,false,4982,162.0,11.0,2,1,false,2,male
1256,false,white,approve,1,119,57,1,0,false,2250,162.0,68.0,2,4,false,2,male
1257,true,white,approve,1,85,48,1,0,false,2667,90.0,109.0,2,1,false,1,male
1258,false,black,approve,1,82,41,2,0,false,3343,91.0,48.0,1,1,false,3,male
1259,true,white,approve,1,275,115,1,4,false,9504,405.0,150.0,2,3,false,2,male
1260,true,white,approve,1,120,72,1,0,false,2583,150.0,46.0,2,1,false,2,male
1261,true,white,approve,1,102,51,1,0,false,2553,142.0,9.0,1,1,false,2,male
1262,true,black,approve,1,113,43,1,2,false,1993,125.0,23.0,2,1,false,1,male
1263,true,white,approve,1,113,54,1,2,false,3100,125.0,21.0,2,1,false,1,male
1264,true,white,approve,1,126,39,1,1,false,3000,142.0,20.0,2,1,false,2,male
1265,false,white,approve,1,187,179,1,0,false,8961,367.5,316.0,1,3,false,1,male
1266,true,white,approve,1,108,49,1,1,false,2708,120.0,20.0,2,1,false,2,male
1267,true,white,approve,1,100,87,1,1,false,3436,125.0,35.0,1,2,false,1,male
1268,false,white,approve,1,75,43,1,0,false,3600,135.0,116.0,2,1,false,1,male
1269,true,white,approve,1,135,48,1,2,false,3276,180.0,37.0,2,6,true,2,male
1270,false,white,approve,1,100,95,1,2,false,7948,147.5,57.88,1,1,false,1,male
1271,true,white,approve,1,190,74,1,1,true,6700,270.0,21.0,1,1,false,2,male
1272,true,white,approve,1,138,54,1,2,false,4526,172.5,67.2,2,1,false,2,male
1273,true,white,approve,1,115,71,1,0,false,3029,248.0,15.0,1,1,false,2,male
1274,false,black,reject,1,71,38,1,0,false,3180,90.0,9.7,2,5,true,2,female
1275,false,black,approve,3,120,65,1,0,false,5317,150.0,72.92,2,1,false,2,female
1276,false,white,approve,1,130,60,1,0,false,2412,145.0,28.0,2,1,false,2,male
1277,true,white,approve,1,146,73,2,3,true,6443,146.0,12.0,1,1,false,3,male
1278,true,black,approve,1,95,54,1,0,false,3033,106.0,10.0,2,1,false,2,male
1279,true,hispan,approve,1,63,25,1,4,false,2083,70.0,12.0,2,1,false,1,male
1280,false,white,approve,1,126,40,1,0,false,4196,140.0,61.2,2,1,false,1,female
1281,false,white,approve,1,109,67,1,0,false,3902,115.0,19.0,2,1,false,2,male
1282,true,white,approve,1,104,36,1,1,false,2732,130.0,14.0,2,2,false,2,male
1283,true,white,reject,1,125,62,2,3,false,5180,157.0,41.0,2,4,true,3,male
1284,false,black,reject,1,103,36,1,0,false,1500,115.0,27.0,2,6,true,3,female
1285,true,white,reject,1,45,79,1,2,false,2889,56.0,3.0,2,5,false,2,male
1286,true,white,approve,1,122,60,1,0,false,2058,140.0,10.0,2,1,false,2,male
1287,false,white,approve,1,110,101,1,0,false,8334,170.0,174.0,2,5,false,1,male
1288,true,white,approve,1,94,51,1,0,true,2845,117.0,41.0,2,1,false,2,male
1289,true,white,approve,1,231,110,1,1,false,9167,289.9,33.75,1,3,true,2,male
1290,true,black,approve,1,131,57,1,0,true,5400,310.0,5.0,1,1,false,2,male
1291,false,white,approve,1,130,29,2,0,false,14911,209.0,33.0,1,1,false,3,male
1292,false,white,approve,1,80,38,1,0,false,3183,135.0,249.6,3,4,false,2,female
1293,false,hispan,approve,1,65,36,1,0,false,2755,87.0,1.0,2,4,false,1,male
1294,false,white,approve,1,103,277,1,0,false,2500,163.0,230.0,1,6,false,1,male
1295,false,white,reject,1,138,95,1,0,true,2860,173.0,43.0,2,2,false,2,male
1296,true,white,approve,1,160,666,1,3,false,9955,270.0,24.0,1,1,false,2,male
1297,false,white,approve,1,53,24,1,0,false,1963,66.0,17.0,2,1,false,1,female
1298,false,black,reject,1,194,89,3,0,true,7441,215.0,35.0,2,5,false,3,female
1299,true,white,approve,1,128,71,1,2,false,3761,135.0,16.0,2,1,false,2,male
1300,false,hispan,approve,1,112,61,1,0,false,3305,140.0,49.0,2,1,false,2,male
1301,true,white,approve,1,141,44,2,0,false,1755,152.0,20.0,2,1,false,3,male
1302,false,white,approve,1,115,55,1,0,false,4547,129.0,35.0,2,2,false,1,female
1303,true,white,approve,1,28,33,1,0,false,1173,142.0,55.0,1,1,false,1,male
1304,false,white,approve,1,124,48,1,0,false,3055,155.0,135.0,2,2,false,2,male
1305,true,white,approve,1,115,54,1,0,false,2167,128.0,23.0,2,1,false,2,male
1306,true,white,approve,1,198,93,1,0,false,4197,220.0,32.0,2,5,false,2,male
1307,false,black,approve,1,92,92,1,1,false,7600,152.0,163.0,1,1,false,1,female
